,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,internal_node_id,responses,correct,choices,correct_choice,trial_duration,response_ends_trial,number_of_apertures,number_of_dots,number_of_sets,coherent_direction,coherence,opposite_coherence,dot_radius,dot_life,move_distance,aperture_width,aperture_height,dot_color,background_color,RDK_type,aperture_type,reinsert_type,frame_rate,frame_rate_array,number_of_frames,aperture_center_x,aperture_center_y,fixation_cross,fixation_cross_width,fixation_cross_height,fixation_cross_color,fixation_cross_thickness,border,colour_config,rotation_config,border_color,canvas_width,canvas_height,stair_coh1,stair_coh2
2119,1769.5150000508875,,75.0,RDK,2119,2536199,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.18,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.1320278513555927,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.724857142461197,"[31.454999931156635,12.9549999255687,22.86999998614192,9.255000157281756,11.484999908134341,16.035000095143914,16.474999953061342,24.289999855682254,11.110000079497695,13.930000131949782,17.244999995455146,17.274999991059303,17.109999898821115,15.404999954625964,16.66500000283122,18.069999990984797,16.444999957457185,16.835000133141875,26.319999946281314,11.965000070631504,12.119999853894114,14.640000183135271,16.934999963268638,16.44999999552965,16.524999868124723,16.985000111162663,16.629999969154596,16.534999944269657,18.06499995291233,18.900000024586916,12.880000052973628,16.980000073090196,16.869999933987856,16.70500007458031,17.30499998666346,15.665000071749091,16.789999790489674,16.76000002771616,17.405000049620867,15.804999973624945,18.314999993890524,14.699999941512942,16.540000215172768,17.709999810904264,17.51000015065074,15.119999879971147,18.43000017106533,16.799999866634607,19.45500005967915,13.349999906495214,16.109999967738986,17.140000127255917,21.234999876469374,12.405000161379576,15.584999928250909,17.549999989569187,15.374999959021807,16.605000011622906,16.684999922290444,16.76000002771616,18.76500016078353,15.124999918043613,15.824999893084168,16.80000009946525,16.89500012435019,17.84999994561076,16.139999963343143,16.164999920874834,16.174999997019768,16.78499998524785,17.08999997936189,16.100000124424696,16.610000049695373,16.629999969154596,16.66500000283122,17.85499998368323,16.044999938458204,16.78499998524785,16.155000077560544,17.10499986074865,16.570000210776925,16.659999964758754,16.66500000283122,16.099999891594052,16.940000001341105,16.745000146329403,17.96999992802739,15.690000029280782,16.379999928176403,16.68999996036291,16.390000004321337,17.570000141859055,16.774999909102917,26.049999985843897,13.68999993428588,16.435000114142895,11.805000016465783,16.47999999113381,14.964999863877892,16.57500001601875,17.334999982267618,16.724999994039536,16.97500003501773,23.065000073984265,11.775000020861626]",105.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2120,,,,html-keyboard-response,2120,2536756,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,,,,html-keyboard-response,2121,2537259,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2122,2537512,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,1033.799999859184,,75.0,RDK,2123,2538549,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.19,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0,0.26395506497676413",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.729000001214445,"[24.095000000670552,13.249999843537807,17.720000119879842,23.019999964162707,12.09999993443489,15.155000146478415,14.819999923929572,18.39000009931624,15.844999812543392,16.25500014051795,16.370000084862113,16.76999987103045,17.860000021755695,15.945000108331442,17.0499999076128,16.340000089257956,16.109999967738986,17.814999911934137,15.954999951645732,17.170000122860074,18.734999932348728,13.58500006608665,16.644999850541353,17.16000004671514,22.009999956935644,11.890000198036432,16.014999942854047,16.88000001013279,17.284999834373593,19.61500011384487,12.54500006325543,16.71999995596707,18.299999879673123,15.150000108405948,22.91000005789101,14.740000013262033,12.619999935850501,16.330000013113022,17.454999964684248,16.275000059977174,16.68999996036291,16.68999996036291,17.075000097975135,16.02500001899898,17.62499986216426,16.10499992966652,20.275000017136335,12.695000041276217,16.220000106841326,17.87999994121492,15.870000002905726,19.769999897107482,13.49000004120171,16.35000016540289,17.334999982267618,26.409999933093786,12.229999992996454,11.999999871477485,15.355000039562583,16.75000018440187]",60.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2124,,,,html-keyboard-response,2124,2539106,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,,,,html-keyboard-response,2125,2539709,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2126,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2126,2539962,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2127,1408.76999986358,,75.0,RDK,2127,2541375,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.20,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0,0.26395506497676413",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.745240963344653,"[31.20000008493662,11.789999902248383,14.275000197812915,12.384999776259065,14.48000012896955,16.709999879822135,16.650000121444464,16.99999999254942,16.039999900385737,16.720000188797712,16.734999837353826,16.88000001013279,16.49500010535121,16.67499984614551,16.780000180006027,16.404999885708094,17.020000144839287,16.399999847635627,16.525000100955367,16.915000043809414,17.34499982558191,16.045000171288848,16.614999854937196,17.4150001257658,15.75499982573092,16.94500003941357,16.610000049695373,16.629999969154596,16.59000013023615,16.5049999486655,16.64999988861382,16.820000018924475,16.530000139027834,16.790000023320317,16.759999794885516,16.670000040903687,16.460000071674585,16.684999922290444,17.355000134557486,17.199999885633588,16.47000014781952,15.964999794960022,16.505000181496143,16.67499984614551,18.9800001680851,15.124999918043613,24.035000009462237,11.484999908134341,14.210000168532133,17.59999990463257,16.039999900385737,19.210000056773424,13.3200001437217,16.64999988861382,16.99999999254942,24.890000000596046,11.815000092610717,12.734999880194664,17.005000030621886,17.30499998666346,26.009999914094806,12.199999997392297,12.125000124797225,15.24999993853271,16.749999951571226,18.615000182762742,15.584999928250909,17.014999873936176,15.575000084936619,16.774999909102917,18.27000011689961,15.704999910667539,16.660000197589397,17.86499982699752,14.780000085011125,17.4000000115484,16.30500005558133,16.859999857842922,17.08999997936189,18.810000037774444,13.470000121742487,17.179999966174364,22.084999829530716]",83.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2128,,,,html-keyboard-response,2128,2541929,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2129,,,,html-keyboard-response,2129,2542433,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2130,2542685,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,701.9250001758337,,80.0,RDK,2131,2543393,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.21,,True,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,90","0.26395506497676413,0.13192721362117144",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,17.539743590765656,"[29.085000045597553,16.82500005699694,20.98499983549118,15.619999961927533,16.78499998524785,17.835000064224005,12.880000052973628,16.189999878406525,16.805000137537718,20.250000059604645,12.965000001713634,18.154999939724803,15.004999935626984,26.689999969676137,14.124999986961484,21.385000087320805,25.450000073760748,13.359999982640147,17.959999851882458,28.51500012911856,10.414999909698963,12.30500009842217,14.7450000513345,22.79999991878867,12.154999887570739,12.54500006325543,15.52000013180077,15.24999993853271,24.854999966919422,11.775000020861626,15.024999855086207,16.44000015221536,17.199999885633588,26.01000014692545,12.69000000320375,12.464999919757247,15.50500001758337,16.724999994039536,22.755000041797757]",39.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2132,,,,html-keyboard-response,2132,2543946,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,,,,html-keyboard-response,2133,2544449,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2134,2544702,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,1294.9599998537449,,75.0,RDK,2135,2546000,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.22,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.13192721362117144,0.1320278513555927",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.63928571483725,"[23.960000136867166,13.724999967962503,13.280000071972609,15.140000032261014,16.094999853521585,16.49500010535121,16.47999999113381,17.18500000424683,15.694999834522605,18.035000190138817,15.519999898970127,19.194999942556024,13.680000090971589,16.70500007458031,17.860000021755695,16.424999805167317,20.04500012844801,12.464999919757247,16.68999996036291,17.274999991059303,26.045000180602074,11.959999799728394,13.000000035390258,14.805000042542815,16.80999994277954,18.325000070035458,15.605000080540776,16.910000005736947,15.854999888688326,16.500000143423676,18.854999914765358,15.124999918043613,16.77500014193356,15.949999913573265,16.550000058487058,18.25500000268221,15.954999951645732,20.76500002294779,12.044999981299043,16.499999910593033,17.04000006429851,18.15000013448298,24.29499989375472,12.009999947622418,12.435000156983733,16.439999919384718,16.88999985344708,17.195000080391765,15.644999919459224,16.480000223964453,16.874999972060323,29.19499995186925,10.220000054687262,12.424999848008156,15.605000080540776,15.785000054165721,17.284999834373593,16.8700001668185,16.139999963343143,16.66500000283122,19.289999967440963,13.724999967962503,16.934999963268638,16.40000008046627,16.379999928176403,17.140000127255917,16.924999887123704,17.525000032037497,16.07499993406236,18.785000080242753,13.765000039711595,17.379999859258533,17.130000051110983,24.505000095814466,11.470000026747584,12.630000011995435,16.979999840259552]",77.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2136,,,,html-keyboard-response,2136,2546570,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2137,,,,html-keyboard-response,2137,2547194,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2138,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2138,2547450,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2139,1193.1799999438224,,75.0,RDK,2139,2548647,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.23,,False,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0.13192721362117144,0.1320278513555927",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.653169015369993,"[25.42000007815659,13.719999929890037,13.204999966546893,16.414999961853027,14.700000174343586,16.519999830052257,15.780000016093254,16.430000076070428,18.314999993890524,15.834999969229102,16.28000009804964,18.179999897256494,15.510000055655837,18.32999987527728,17.45500019751489,17.949999775737524,15.379999997094274,13.310000067576766,17.565000103786588,19.034999888390303,15.890000155195594,14.749999856576324,16.26499998383224,16.5200000628829,18.214999930933118,15.845000045374036,18.154999939724803,17.57500017993152,13.644999824464321,17.740000039339066,15.935000032186508,16.534999944269657,16.610000049695373,16.790000023320317,16.969999996945262,16.76000002771616,21.01500006392598,12.6049998216331,16.76000002771616,15.64999995753169,26.765000075101852,11.704999953508377,12.134999968111515,15.774999978020787,16.660000197589397,30.184999806806445,10.615000035613775,12.155000120401382,14.035000000149012,16.52999990619719,24.910000152885914,13.939999975264072,13.68999993428588,14.904999872669578,16.5200000628829,17.480000155046582,15.840000007301569,16.64999988861382,21.01500006392598,12.799999909475446,17.04000006429851,16.92999992519617,19.945000065490603,13.104999903589487,15.510000055655837,16.509999986737967,18.505000043660402,20.07999992929399,12.469999957829714,16.050000209361315,16.354999970644712]",71.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2140,,,,html-keyboard-response,2140,2549208,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141,,,,html-keyboard-response,2141,2549818,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2142,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2142,2550081,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2143,1327.7149999048559,,75.0,RDK,2143,2551416,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.24,,False,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0.13192721362117144,0.1320278513555927",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.8224999991556,"[28.26500008814037,21.929999813437462,30.084999976679683,14.925000024959445,13.56000010855496,17.669999971985817,10.225000092759728,12.949999887496233,14.260000083595514,24.684999836608768,12.28999998420477,11.95499999448657,17.500000074505806,15.175000065937638,21.63999993354082,13.435000088065863,14.569999882951379,16.45500003360212,18.06499995291233,15.804999973624945,16.49500010535121,16.71999995596707,16.07999997213483,17.265000147745013,16.309999860823154,18.15000013448298,15.11499984189868,16.78499998524785,16.550000058487058,18.635000102221966,15.054999850690365,17.620000056922436,15.015000011771917,17.005000030621886,17.909999936819077,24.440000066533685,11.870000045746565,12.199999997392297,16.894999891519547,16.950000077486038,29.559999937191606,10.195000097155571,11.679999995976686,14.685000060126185,17.07499986514449,18.445000052452087,15.214999904856086,16.715000150725245,15.944999875500798,16.66500000283122,18.39999994263053,15.59000019915402,15.939999837428331,17.01500010676682,16.700000036507845,16.869999933987856,16.62499993108213,16.94500003941357,19.7199999820441,14.11499991081655,15.680000185966492,17.274999991059303,20.844999933615327,12.940000044181943,15.364999882876873,16.940000001341105,18.275000154972076,18.44999985769391,13.285000110045075,16.594999935477972,16.57500001601875,26.670000050216913,19.77499993517995,12.044999981299043,12.360000051558018,12.309999903663993,17.210000194609165,16.949999844655395]",78.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2144,,,,html-keyboard-response,2144,2551972,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2145,,,,html-keyboard-response,2145,2552584,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2146,2552838,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2147,789.9549999274312,,75.0,RDK,2147,2553631,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.25,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.1320278513555927,0.13192721362117144",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.904565217175886,"[24.81499989517033,9.68499993905425,12.175000039860606,15.780000016093254,17.16000004671514,14.269999926909804,17.274999991059303,16.139999963343143,17.595000099390745,15.870000002905726,16.284999903291464,16.625000163912773,17.0650000218302,17.174999928101897,16.324999975040555,16.820000018924475,16.229999950155616,16.685000155121088,16.629999969154596,16.74499991349876,16.395000042393804,16.8399999383837,16.76000002771616,50.56000011973083,9.739999892190099,10.685000102967024,12.824999867007136,16.315000131726265,25.074999779462814,11.260000057518482,13.46500008367002,16.414999961853027,16.790000023320317,17.13500008918345,21.049999864771962,11.93000003695488,16.61500008776784,16.709999879822135,17.050000140443444,16.789999790489674,15.820000087842345,17.01500010676682,17.0349997933954,16.660000197589397,17.739999806508422,15.585000161081553]",46.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2148,,,,html-keyboard-response,2148,2554188,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2149,,,,html-keyboard-response,2149,2554811,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2150,2555098,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,856.9300000090152,,75.0,RDK,2151,2555961,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.26,,True,"k,p",k,4000.0,True,2.0,100.0,1.0,"90,90","0.26395506497676413,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.508137254847902,"[28.360000113025308,16.060000052675605,8.039999986067414,11.1950000282377,12.974999845027924,16.155000077560544,16.24999986961484,16.59000013023615,16.92999992519617,16.83000009506941,16.814999980852008,15.970000065863132,17.02499995008111,17.82499998807907,15.570000046864152,17.084999941289425,15.644999919459224,17.125000013038516,16.500000143423676,16.1699999589473,18.01500003784895,15.619999961927533,17.0499999076128,16.49500010535121,16.654999926686287,23.34999991580844,9.980000089854002,16.80000009946525,17.139999894425273,16.204999992623925,16.885000048205256,20.569999935105443,13.125000055879354,16.210000030696392,16.304999822750688,17.235000152140856,16.294999979436398,16.34499989449978,17.05500017851591,16.614999854937196,17.0650000218302,16.204999992623925,16.47000014781952,16.799999866634607,16.97500003501773,16.499999910593033,16.995000187307596,17.019999912008643,15.910000074654818,16.134999925270677,16.774999909102917]",51.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2152,,,,html-keyboard-response,2152,2556521,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2153,,,,html-keyboard-response,2153,2557024,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2154,2557277,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2155,1225.1200000755491,,80.0,RDK,2155,2558505,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.27,,True,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0.1320278513555927,0",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,16.497808218334026,"[25.170000037178397,14.054999919608235,8.819999871775508,16.405000118538737,10.724999941885471,12.885000091046095,17.629999900236726,15.910000074654818,16.10499992966652,16.509999986737967,17.364999977871776,16.035000095143914,17.190000042319298,18.794999923557043,13.99499992839992,17.060000216588378,16.67499984614551,16.890000086277723,15.589999966323376,16.890000086277723,17.71499984897673,16.980000073090196,17.724999925121665,15.9750001039356,19.25499993376434,13.150000013411045,16.390000004321337,17.32000010088086,22.559999953955412,11.84499985538423,15.635000076144934,16.14500000141561,17.250000033527613,17.225000075995922,20.26999997906387,15.849999850615859,12.70500011742115,17.035000026226044,16.88999985344708,17.310000024735928,15.730000101029873,16.379999928176403,16.80999994277954,16.874999972060323,18.090000143274665,14.449999900534749,16.550000058487058,16.645000083371997,17.029999988153577,16.739999875426292,15.989999985322356,16.76000002771616,16.629999969154596,17.125000013038516,16.934999963268638,15.925000188872218,16.80999994277954,16.57500001601875,17.26499991491437,16.56000013463199,16.269999789074063,16.570000210776925,16.739999875426292,16.820000018924475,17.389999935403466,16.09500008635223,16.700000036507845,21.184999961405993,16.635000007227063,12.600000016391277,17.370000015944242,15.2749998960644,16.885000048205256]",73.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
2156,,,,html-keyboard-response,2156,2559063,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2157,,,,html-keyboard-response,2157,2559667,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2158,,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,2158,2559921,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2159,1279.1100000031292,,80.0,RDK,2159,2561206,0.0-26.0-0.0-17.0-1.0-0.0-1.0-1.0-1.28,,True,"k,p",p,4000.0,True,2.0,100.0,1.0,"-90,-90","0,0.26395506497676413",0.0,2.0,7.0,2.0,140.0,550.0,"white,white",gray,2.0,4.0,2.0,17.064121621031617,"[39.074999978765845,31.015000073239207,11.114999884739518,13.21000000461936,15.799999935552478,14.850000152364373,22.86999998614192,12.940000044181943,12.69999984651804,18.060000147670507,23.994999937713146,12.069999938830733,12.46500015258789,16.749999951571226,18.170000053942204,21.35999989695847,11.854999931529164,15.71000018157065,16.259999945759773,16.969999996945262,20.81499993801117,15.304999891668558,13.590000104159117,16.94500003941357,17.125000013038516,16.36000000871718,17.054999945685267,16.61500008776784,23.640000028535724,11.774999788030982,14.84000007621944,16.055000014603138,16.659999964758754,16.234999988228083,16.80999994277954,18.1000002194196,15.72999986819923,16.37500012293458,16.44999999552965,17.430000007152557,17.174999928101897,16.379999928176403,19.955000141635537,14.549999963492155,14.32999991811812,17.620000056922436,24.659999879077077,12.390000047162175,12.164999963715672,16.754999989643693,17.020000144839287,19.820000045001507,14.59499984048307,16.12000004388392,15.535000013187528,16.985000111162663,18.06499995291233,15.445000026375055,17.00999983586371,16.04000013321638,16.395000042393804,17.874999903142452,15.894999960437417,16.47000014781952,16.71999995596707,16.88000001013279,17.11999997496605,16.934999963268638,17.92000001296401,14.160000020638108,16.98499987833202,17.04000006429851,25.82000009715557,12.764999875798821]",74.0,683.0,312.5,False,20.0,20.0,black,1.0,True,2.0,"20,-20",black,1366.0,625.0,,
